brand,model,issue_type,part_name,tier,price,labor,compatible_models,warranty,turnaround,source_hub
Xiaomi,Mi 8,Water damage,Water Damage Service,Standard (HQ),450,1000,,Testing Only,5-6 hours,Dharampeth Hub
Xiaomi,Mi 8,Water damage,Water Damage Service,Compatible (Budget),250,1000,,None,5-6 hours,Dharampeth Hub
Xiaomi,Redmi Note 8,Screen,Display Assembly,Premium (OEM),2800,800,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Screen,Display Assembly,Standard (HQ),1550,800,,6 months,1-2 hours,Rahul Bazar
Xiaomi,Redmi Note 8,Screen,Display Assembly,Compatible (Budget),850,800,,1 month,1-2 hours,Rahul Bazar
Xiaomi,Redmi Note 8,Battery,Li-ion Battery,Premium (OEM),850,400,,12 months,45 mins,Rahul Bazar
Xiaomi,Redmi Note 8,Battery,Li-ion Battery,Standard (HQ),450,400,,6 months,45 mins,Telipura Market
Xiaomi,Redmi Note 8,Battery,Li-ion Battery,Compatible (Budget),250,400,,1-3 months,45 mins,Rahul Bazar
Xiaomi,Redmi Note 8,Charging port,USB/Charging Sub-board,Premium (OEM),400,400,,12 months,1 hour,Telipura Market
Xiaomi,Redmi Note 8,Charging port,USB/Charging Sub-board,Standard (HQ),250,400,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Xiaomi family,1-3 months,1 hour,Telipura Market
Xiaomi,Redmi Note 8,Back Glass,Rear Panel,Premium (OEM),700,500,,12 months,2-3 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Back Glass,Rear Panel,Standard (HQ),400,500,,6 months,2-3 hours,Rahul Bazar
Xiaomi,Redmi Note 8,Back Glass,Rear Panel,Compatible (Budget),200,500,,None,2-3 hours,Rahul Bazar
Xiaomi,Redmi Note 8,Camera,Camera Module,Premium (OEM),1250,500,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Camera,Camera Module,Standard (HQ),700,500,,6 months,1-2 hours,Dharampeth Hub
Xiaomi,Redmi Note 8,Camera,Camera Module,Compatible (Budget),400,500,,1-3 months,1-2 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),300,350,,12 months,45 mins,Dharampeth Hub
Xiaomi,Redmi Note 8,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),150,350,,6 months,45 mins,Telipura Market
Xiaomi,Redmi Note 8,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Xiaomi family,1-3 months,45 mins,Telipura Market
Xiaomi,Redmi Note 8,Motherboard,Logic Board Repair,Premium (OEM),2250,2000,,12 months,1-2 days,Telipura Market
Xiaomi,Redmi Note 8,Motherboard,Logic Board Repair,Standard (HQ),1250,2000,,6 months,1-2 days,Rahul Bazar
Xiaomi,Redmi Note 8,Motherboard,Logic Board Repair,Compatible (Budget),650,2000,,1-3 months,1-2 days,Telipura Market
Xiaomi,Redmi Note 8,Buttons/Flex,Power/Volume Flex,Premium (OEM),300,350,,12 months,1 hour,Dharampeth Hub
Xiaomi,Redmi Note 8,Buttons/Flex,Power/Volume Flex,Standard (HQ),150,350,,6 months,1 hour,Telipura Market
Xiaomi,Redmi Note 8,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Xiaomi family,1-3 months,1 hour,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Water damage,Water Damage Service,Premium (OEM),550,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 8,Water damage,Water Damage Service,Standard (HQ),300,1000,,Testing Only,5-6 hours,Rahul Bazar
Xiaomi,Redmi Note 8,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Screen,Display Assembly,Premium (OEM),2500,800,,12 months,1-2 hours,Dharampeth Hub
Xiaomi,Redmi Note 7,Screen,Display Assembly,Standard (HQ),1400,800,,6 months,1-2 hours,Telipura Market
Xiaomi,Redmi Note 7,Screen,Display Assembly,Compatible (Budget),750,800,,1 month,1-2 hours,Rahul Bazar
Xiaomi,Redmi Note 7,Battery,Li-ion Battery,Premium (OEM),750,400,,12 months,45 mins,Telipura Market
Xiaomi,Redmi Note 7,Battery,Li-ion Battery,Standard (HQ),400,400,,6 months,45 mins,Telipura Market
Xiaomi,Redmi Note 7,Battery,Li-ion Battery,Compatible (Budget),200,400,,1-3 months,45 mins,Dharampeth Hub
Xiaomi,Redmi Note 7,Charging port,USB/Charging Sub-board,Premium (OEM),400,400,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Charging port,USB/Charging Sub-board,Standard (HQ),200,400,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Charging port,USB/Charging Sub-board,Compatible (Budget),100,400,Universal Xiaomi family,1-3 months,1 hour,Telipura Market
Xiaomi,Redmi Note 7,Back Glass,Rear Panel,Premium (OEM),600,500,,12 months,2-3 hours,Rahul Bazar
Xiaomi,Redmi Note 7,Back Glass,Rear Panel,Standard (HQ),350,500,,6 months,2-3 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Back Glass,Rear Panel,Compatible (Budget),200,500,,None,2-3 hours,Rahul Bazar
Xiaomi,Redmi Note 7,Camera,Camera Module,Premium (OEM),1100,500,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Camera,Camera Module,Standard (HQ),600,500,,6 months,1-2 hours,Rahul Bazar
Xiaomi,Redmi Note 7,Camera,Camera Module,Compatible (Budget),350,500,,1-3 months,1-2 hours,Dharampeth Hub
Xiaomi,Redmi Note 7,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),250,350,,12 months,45 mins,Rahul Bazar
Xiaomi,Redmi Note 7,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),150,350,,6 months,45 mins,Dharampeth Hub
Xiaomi,Redmi Note 7,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Xiaomi family,1-3 months,45 mins,Dharampeth Hub
Xiaomi,Redmi Note 7,Motherboard,Logic Board Repair,Premium (OEM),2000,2000,,12 months,1-2 days,Rahul Bazar
Xiaomi,Redmi Note 7,Motherboard,Logic Board Repair,Standard (HQ),1100,2000,,6 months,1-2 days,Dharampeth Hub
Xiaomi,Redmi Note 7,Motherboard,Logic Board Repair,Compatible (Budget),600,2000,,1-3 months,1-2 days,Telipura Market
Xiaomi,Redmi Note 7,Buttons/Flex,Power/Volume Flex,Premium (OEM),250,350,,12 months,1 hour,Dharampeth Hub
Xiaomi,Redmi Note 7,Buttons/Flex,Power/Volume Flex,Standard (HQ),150,350,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Xiaomi,Redmi Note 7,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Xiaomi family,1-3 months,1 hour,Rahul Bazar
Xiaomi,Redmi Note 7,Water damage,Water Damage Service,Premium (OEM),500,1000,,Testing Only,5-6 hours,Telipura Market
Xiaomi,Redmi Note 7,Water damage,Water Damage Service,Standard (HQ),300,1000,,Testing Only,5-6 hours,Rahul Bazar
Xiaomi,Redmi Note 7,Water damage,Water Damage Service,Compatible (Budget),150,1000,,None,5-6 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y36,Screen,Display Assembly,Premium (OEM),3500,800,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y36,Screen,Display Assembly,Standard (HQ),1950,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y36,Screen,Display Assembly,Compatible (Budget),1050,800,,1 month,1-2 hours,Dharampeth Hub
Vivo,Vivo Y36,Battery,Li-ion Battery,Premium (OEM),1050,400,,12 months,45 mins,Dharampeth Hub
Vivo,Vivo Y36,Battery,Li-ion Battery,Standard (HQ),600,400,,6 months,45 mins,Rahul Bazar
Vivo,Vivo Y36,Battery,Li-ion Battery,Compatible (Budget),300,400,,1-3 months,45 mins,Rahul Bazar
Vivo,Vivo Y36,Charging port,USB/Charging Sub-board,Premium (OEM),500,400,,12 months,1 hour,Telipura Market
Vivo,Vivo Y36,Charging port,USB/Charging Sub-board,Standard (HQ),300,400,,6 months,1 hour,Telipura Market
Vivo,Vivo Y36,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Vivo family,1-3 months,1 hour,Rahul Bazar
Vivo,Vivo Y36,Back Glass,Rear Panel,Premium (OEM),900,500,,12 months,2-3 hours,Dharampeth Hub
Vivo,Vivo Y36,Back Glass,Rear Panel,Standard (HQ),500,500,,6 months,2-3 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y36,Back Glass,Rear Panel,Compatible (Budget),250,500,,None,2-3 hours,Rahul Bazar
Vivo,Vivo Y36,Camera,Camera Module,Premium (OEM),1600,500,,12 months,1-2 hours,Telipura Market
Vivo,Vivo Y36,Camera,Camera Module,Standard (HQ),850,500,,6 months,1-2 hours,Dharampeth Hub
Vivo,Vivo Y36,Camera,Camera Module,Compatible (Budget),450,500,,1-3 months,1-2 hours,Rahul Bazar
Vivo,Vivo Y36,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),350,350,,12 months,45 mins,Rahul Bazar
Vivo,Vivo Y36,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),200,350,,6 months,45 mins,Dharampeth Hub
Vivo,Vivo Y36,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Vivo family,1-3 months,45 mins,Rahul Bazar
Vivo,Vivo Y36,Motherboard,Logic Board Repair,Premium (OEM),2800,2000,,12 months,1-2 days,Dharampeth Hub
Vivo,Vivo Y36,Motherboard,Logic Board Repair,Standard (HQ),1550,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y36,Motherboard,Logic Board Repair,Compatible (Budget),850,2000,,1-3 months,1-2 days,Dharampeth Hub
Vivo,Vivo Y36,Buttons/Flex,Power/Volume Flex,Premium (OEM),350,350,,12 months,1 hour,Dharampeth Hub
Vivo,Vivo Y36,Buttons/Flex,Power/Volume Flex,Standard (HQ),200,350,,6 months,1 hour,Dharampeth Hub
Vivo,Vivo Y36,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Vivo family,1-3 months,1 hour,Rahul Bazar
Vivo,Vivo Y36,Water damage,Water Damage Service,Premium (OEM),700,1000,,Testing Only,5-6 hours,Rahul Bazar
Vivo,Vivo Y36,Water damage,Water Damage Service,Standard (HQ),400,1000,,Testing Only,5-6 hours,Dharampeth Hub
Vivo,Vivo Y36,Water damage,Water Damage Service,Compatible (Budget),200,1000,,None,5-6 hours,Rahul Bazar
Vivo,Vivo Y28,Screen,Display Assembly,Premium (OEM),3200,800,,12 months,1-2 hours,Telipura Market
Vivo,Vivo Y28,Screen,Display Assembly,Standard (HQ),1750,800,,6 months,1-2 hours,Telipura Market
Vivo,Vivo Y28,Screen,Display Assembly,Compatible (Budget),950,800,,1 month,1-2 hours,Rahul Bazar
Vivo,Vivo Y28,Battery,Li-ion Battery,Premium (OEM),950,400,,12 months,45 mins,Rahul Bazar
Vivo,Vivo Y28,Battery,Li-ion Battery,Standard (HQ),550,400,,6 months,45 mins,Dharampeth Hub
Vivo,Vivo Y28,Battery,Li-ion Battery,Compatible (Budget),300,400,,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y28,Charging port,USB/Charging Sub-board,Premium (OEM),500,400,,12 months,1 hour,Rahul Bazar
Vivo,Vivo Y28,Charging port,USB/Charging Sub-board,Standard (HQ),250,400,,6 months,1 hour,Telipura Market
Vivo,Vivo Y28,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Vivo family,1-3 months,1 hour,Dharampeth Hub
Vivo,Vivo Y28,Back Glass,Rear Panel,Premium (OEM),800,500,,12 months,2-3 hours,Rahul Bazar
Vivo,Vivo Y28,Back Glass,Rear Panel,Standard (HQ),450,500,,6 months,2-3 hours,Telipura Market
Vivo,Vivo Y28,Back Glass,Rear Panel,Compatible (Budget),250,500,,None,2-3 hours,Telipura Market
Vivo,Vivo Y28,Camera,Camera Module,Premium (OEM),1450,500,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y28,Camera,Camera Module,Standard (HQ),800,500,,6 months,1-2 hours,Dharampeth Hub
Vivo,Vivo Y28,Camera,Camera Module,Compatible (Budget),450,500,,1-3 months,1-2 hours,Dharampeth Hub
Vivo,Vivo Y28,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),300,350,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y28,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),200,350,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y28,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Vivo family,1-3 months,45 mins,Dharampeth Hub
Vivo,Vivo Y28,Motherboard,Logic Board Repair,Premium (OEM),2550,2000,,12 months,1-2 days,Dharampeth Hub
Vivo,Vivo Y28,Motherboard,Logic Board Repair,Standard (HQ),1400,2000,,6 months,1-2 days,Rahul Bazar
Vivo,Vivo Y28,Motherboard,Logic Board Repair,Compatible (Budget),750,2000,,1-3 months,1-2 days,Rahul Bazar
Vivo,Vivo Y28,Buttons/Flex,Power/Volume Flex,Premium (OEM),300,350,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Vivo,Vivo Y28,Buttons/Flex,Power/Volume Flex,Standard (HQ),200,350,,6 months,1 hour,Rahul Bazar
Vivo,Vivo Y28,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Vivo family,1-3 months,1 hour,Telipura Market
Vivo,Vivo Y28,Water damage,Water Damage Service,Premium (OEM),650,1000,,Testing Only,5-6 hours,Rahul Bazar
Vivo,Vivo Y28,Water damage,Water Damage Service,Standard (HQ),350,1000,,Testing Only,5-6 hours,Rahul Bazar
Vivo,Vivo Y28,Water damage,Water Damage Service,Compatible (Budget),200,1000,,None,5-6 hours,Telipura Market
Vivo,Vivo V21,Screen,Display Assembly,Premium (OEM),6000,800,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo V21,Screen,Display Assembly,Standard (HQ),3300,800,,6 months,1-2 hours,Telipura Market
Vivo,Vivo V21,Screen,Display Assembly,Compatible (Budget),1800,800,,1 month,1-2 hours,Rahul Bazar
Vivo,Vivo V21,Battery,Li-ion Battery,Premium (OEM),1800,400,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo V21,Battery,Li-ion Battery,Standard (HQ),1000,400,,6 months,45 mins,Rahul Bazar
Vivo,Vivo V21,Battery,Li-ion Battery,Compatible (Budget),550,400,,1-3 months,45 mins,Telipura Market
Vivo,Vivo V21,Charging port,USB/Charging Sub-board,Premium (OEM),900,400,,12 months,1 hour,Telipura Market
Vivo,Vivo V21,Charging port,USB/Charging Sub-board,Standard (HQ),500,400,,6 months,1 hour,Rahul Bazar
Vivo,Vivo V21,Charging port,USB/Charging Sub-board,Compatible (Budget),250,400,Universal Vivo family,1-3 months,1 hour,Dharampeth Hub
Vivo,Vivo V21,Back Glass,Rear Panel,Premium (OEM),1500,500,,12 months,2-3 hours,Dharampeth Hub
Vivo,Vivo V21,Back Glass,Rear Panel,Standard (HQ),850,500,,6 months,2-3 hours,Telipura Market
Vivo,Vivo V21,Back Glass,Rear Panel,Compatible (Budget),450,500,,None,2-3 hours,Telipura Market
Vivo,Vivo V21,Camera,Camera Module,Premium (OEM),2700,500,,12 months,1-2 hours,Dharampeth Hub
Vivo,Vivo V21,Camera,Camera Module,Standard (HQ),1500,500,,6 months,1-2 hours,Dharampeth Hub
Vivo,Vivo V21,Camera,Camera Module,Compatible (Budget),800,500,,1-3 months,1-2 hours,Rahul Bazar
Vivo,Vivo V21,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),600,350,,12 months,45 mins,Rahul Bazar
Vivo,Vivo V21,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),350,350,,6 months,45 mins,Dharampeth Hub
Vivo,Vivo V21,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),200,350,Universal Vivo family,1-3 months,45 mins,Rahul Bazar
Vivo,Vivo V21,Motherboard,Logic Board Repair,Premium (OEM),4800,2000,,12 months,1-2 days,Rahul Bazar
Vivo,Vivo V21,Motherboard,Logic Board Repair,Standard (HQ),2650,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Vivo,Vivo V21,Motherboard,Logic Board Repair,Compatible (Budget),1450,2000,,1-3 months,1-2 days,Rahul Bazar
Vivo,Vivo V21,Buttons/Flex,Power/Volume Flex,Premium (OEM),600,350,,12 months,1 hour,Telipura Market
Vivo,Vivo V21,Buttons/Flex,Power/Volume Flex,Standard (HQ),350,350,,6 months,1 hour,Rahul Bazar
Vivo,Vivo V21,Buttons/Flex,Power/Volume Flex,Compatible (Budget),200,350,Universal Vivo family,1-3 months,1 hour,Rahul Bazar
Vivo,Vivo V21,Water damage,Water Damage Service,Premium (OEM),1200,1000,,Testing Only,5-6 hours,Dharampeth Hub
Vivo,Vivo V21,Water damage,Water Damage Service,Standard (HQ),650,1000,,Testing Only,5-6 hours,Telipura Market
Vivo,Vivo V21,Water damage,Water Damage Service,Compatible (Budget),350,1000,,None,5-6 hours,Rahul Bazar
Vivo,Vivo V20,Screen,Display Assembly,Premium (OEM),5000,800,,12 months,1-2 hours,Rahul Bazar
Vivo,Vivo V20,Screen,Display Assembly,Standard (HQ),2750,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Screen,Display Assembly,Compatible (Budget),1500,800,,1 month,1-2 hours,Rahul Bazar
Vivo,Vivo V20,Battery,Li-ion Battery,Premium (OEM),1500,400,,12 months,45 mins,Rahul Bazar
Vivo,Vivo V20,Battery,Li-ion Battery,Standard (HQ),850,400,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Battery,Li-ion Battery,Compatible (Budget),450,400,,1-3 months,45 mins,Dharampeth Hub
Vivo,Vivo V20,Charging port,USB/Charging Sub-board,Premium (OEM),750,400,,12 months,1 hour,Rahul Bazar
Vivo,Vivo V20,Charging port,USB/Charging Sub-board,Standard (HQ),400,400,,6 months,1 hour,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Charging port,USB/Charging Sub-board,Compatible (Budget),200,400,Universal Vivo family,1-3 months,1 hour,Telipura Market
Vivo,Vivo V20,Back Glass,Rear Panel,Premium (OEM),1250,500,,12 months,2-3 hours,Dharampeth Hub
Vivo,Vivo V20,Back Glass,Rear Panel,Standard (HQ),700,500,,6 months,2-3 hours,Telipura Market
Vivo,Vivo V20,Back Glass,Rear Panel,Compatible (Budget),400,500,,None,2-3 hours,Telipura Market
Vivo,Vivo V20,Camera,Camera Module,Premium (OEM),2250,500,,12 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Camera,Camera Module,Standard (HQ),1250,500,,6 months,1-2 hours,Rahul Bazar
Vivo,Vivo V20,Camera,Camera Module,Compatible (Budget),700,500,,1-3 months,1-2 hours,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),500,350,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),300,350,,6 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),150,350,Universal Vivo family,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Vivo,Vivo V20,Motherboard,Logic Board Repair,Premium (OEM),4000,2000,,12 months,1-2 days,Dharampeth Hub
Vivo,Vivo V20,Motherboard,Logic Board Repair,Standard (HQ),2200,2000,,6 months,1-2 days,Rahul Bazar
Vivo,Vivo V20,Motherboard,Logic Board Repair,Compatible (Budget),1200,2000,,1-3 months,1-2 days,Telipura Market
Vivo,Vivo V20,Buttons/Flex,Power/Volume Flex,Premium (OEM),500,350,,12 months,1 hour,Telipura Market
Vivo,Vivo V20,Buttons/Flex,Power/Volume Flex,Standard (HQ),300,350,,6 months,1 hour,Rahul Bazar
Vivo,Vivo V20,Buttons/Flex,Power/Volume Flex,Compatible (Budget),150,350,Universal Vivo family,1-3 months,1 hour,Telipura Market
Vivo,Vivo V20,Water damage,Water Damage Service,Premium (OEM),1000,1000,,Testing Only,5-6 hours,Rahul Bazar
Vivo,Vivo V20,Water damage,Water Damage Service,Standard (HQ),550,1000,,Testing Only,5-6 hours,Telipura Market
Vivo,Vivo V20,Water damage,Water Damage Service,Compatible (Budget),300,1000,,None,5-6 hours,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Screen,Display Assembly,Premium (OEM),3500,800,,12 months,1-2 hours,Telipura Market
Oppo,Oppo A58,Screen,Display Assembly,Standard (HQ),1950,800,,6 months,1-2 hours,Rahul Bazar
Oppo,Oppo A58,Screen,Display Assembly,Compatible (Budget),1050,800,,1 month,1-2 hours,Rahul Bazar
Oppo,Oppo A58,Battery,Li-ion Battery,Premium (OEM),1050,400,,12 months,45 mins,Rahul Bazar
Oppo,Oppo A58,Battery,Li-ion Battery,Standard (HQ),600,400,,6 months,45 mins,Rahul Bazar
Oppo,Oppo A58,Battery,Li-ion Battery,Compatible (Budget),300,400,,1-3 months,45 mins,Rahul Bazar
Oppo,Oppo A58,Charging port,USB/Charging Sub-board,Premium (OEM),500,400,,12 months,1 hour,Dharampeth Hub
Oppo,Oppo A58,Charging port,USB/Charging Sub-board,Standard (HQ),300,400,,6 months,1 hour,Dharampeth Hub
Oppo,Oppo A58,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Oppo family,1-3 months,1 hour,Telipura Market
Oppo,Oppo A58,Back Glass,Rear Panel,Premium (OEM),900,500,,12 months,2-3 hours,Rahul Bazar
Oppo,Oppo A58,Back Glass,Rear Panel,Standard (HQ),500,500,,6 months,2-3 hours,Telipura Market
Oppo,Oppo A58,Back Glass,Rear Panel,Compatible (Budget),250,500,,None,2-3 hours,Rahul Bazar
Oppo,Oppo A58,Camera,Camera Module,Premium (OEM),1600,500,,12 months,1-2 hours,Rahul Bazar
Oppo,Oppo A58,Camera,Camera Module,Standard (HQ),850,500,,6 months,1-2 hours,Dharampeth Hub
Oppo,Oppo A58,Camera,Camera Module,Compatible (Budget),450,500,,1-3 months,1-2 hours,Dharampeth Hub
Oppo,Oppo A58,Speaker/Mic,Loudspeaker/Mic Flex,Premium (OEM),350,350,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Speaker/Mic,Loudspeaker/Mic Flex,Standard (HQ),200,350,,6 months,45 mins,Dharampeth Hub
Oppo,Oppo A58,Speaker/Mic,Loudspeaker/Mic Flex,Compatible (Budget),100,350,Universal Oppo family,1-3 months,45 mins,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Motherboard,Logic Board Repair,Premium (OEM),2800,2000,,12 months,1-2 days,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Motherboard,Logic Board Repair,Standard (HQ),1550,2000,,6 months,1-2 days,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Motherboard,Logic Board Repair,Compatible (Budget),850,2000,,1-3 months,1-2 days,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Buttons/Flex,Power/Volume Flex,Premium (OEM),350,350,,12 months,1 hour,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Buttons/Flex,Power/Volume Flex,Standard (HQ),200,350,,6 months,1 hour,Telipura Market
Oppo,Oppo A58,Buttons/Flex,Power/Volume Flex,Compatible (Budget),100,350,Universal Oppo family,1-3 months,1 hour,Dharampeth Hub
Oppo,Oppo A58,Water damage,Water Damage Service,Premium (OEM),700,1000,,Testing Only,5-6 hours,"Modi No. 3, Sitabuldi"
Oppo,Oppo A58,Water damage,Water Damage Service,Standard (HQ),400,1000,,Testing Only,5-6 hours,Rahul Bazar
Oppo,Oppo A58,Water damage,Water Damage Service,Compatible (Budget),200,1000,,None,5-6 hours,Dharampeth Hub
Oppo,Oppo A59,Screen,Display Assembly,Premium (OEM),3800,800,,12 months,1-2 hours,Dharampeth Hub
Oppo,Oppo A59,Screen,Display Assembly,Standard (HQ),2100,800,,6 months,1-2 hours,"Modi No. 3, Sitabuldi"
Oppo,Oppo A59,Screen,Display Assembly,Compatible (Budget),1150,800,,1 month,1-2 hours,Telipura Market
Oppo,Oppo A59,Battery,Li-ion Battery,Premium (OEM),1150,400,,12 months,45 mins,"Modi No. 3, Sitabuldi"
Oppo,Oppo A59,Battery,Li-ion Battery,Standard (HQ),650,400,,6 months,45 mins,Telipura Market
Oppo,Oppo A59,Battery,Li-ion Battery,Compatible (Budget),350,400,,1-3 months,45 mins,Rahul Bazar
Oppo,Oppo A59,Charging port,USB/Charging Sub-board,Premium (OEM),550,400,,12 months,1 hour,Dharampeth Hub
Oppo,Oppo A59,Charging port,USB/Charging Sub-board,Standard (HQ),300,400,,6 months,1 hour,Rahul Bazar
Oppo,Oppo A59,Charging port,USB/Charging Sub-board,Compatible (Budget),150,400,Universal Oppo family,1-3 months,1 hour,Telipura Market
Oppo,Oppo A59,Back Glass,Rear Panel,Premium (OEM),950,500,,12 months,2-3 hours,Telipura Market
Oppo,Oppo A59,Back Glass,Rear Panel,Standard (HQ),500,500,,6 months,2-3 hours,Rahul Bazar
Oppo,Oppo A59,Back Glass,Rear Panel,Compatible (Budget),300,500,,None,2-3 hours,Telipura Market
Oppo,Oppo A59,Camera,Camera Module,Premium (OEM),1700,500,,12 months,1-2 hours,Rahul Bazar
